Unnamed: 0,Address,Price,Price Type,Latitude,Longitude,Beds,Baths,Date,Neighborhood,Beds_Category,Price Tag
214,"114 - 828 Gauthier Avenue, Coquitlam",568000.0,For Sale,49.2384632,-122.8744449,4.0,3.0,10-Mar-25,Coquitlam,4+,Lower priced
215,"606 - 6855 Pearson Way, Richmond",1299000.0,For Sale,49.1761849,-123.1471966,1.0,1.0,10-Mar-25,Richmond,1.0,Over priced
216,"107 - 277 1st Street, North Vancouver",1128000.0,For Sale,49.3139883,-123.0849971,2.0,2.0,10-Mar-25,North Vancouver,2.0,Fair price
217,"420 - 9388 Odlin Road, Richmond",575000.0,For Sale,49.1814227,-123.1201224,2.0,2.0,10-Mar-25,Richmond,2.0,Lower priced
218,"1503 - 1365 Davie Street, Vancouver",2349999.0,For Sale,49.2833576,-123.135485,1.0,1.0,10-Mar-25,West End,1.0,Over priced
219,"516 - 10033 River Drive, Richmond",599900.0,For Sale,49.1995594,-123.1124112,2.0,3.0,10-Mar-25,Richmond,2.0,Lower priced
220,"105 - 9584 Manchester Drive, Burnaby",539999.0,For Sale,49.2464488,-122.8983909,2.0,1.0,10-Mar-25,Burnaby,2.0,Lower priced
221,"1210 - 8800 Hazelbridge Way, Richmond",1080000.0,For Sale,49.1890449,-123.1277594,2.0,2.0,10-Mar-25,Richmond,2.0,Over priced
222,"10271 Thirlmere Drive, Richmond",2099000.0,For Sale,49.1372661,-123.1473024,7.0,3.0,10-Mar-25,Richmond,4+,Fair price
223,"11586 Railway Avenue, Richmond",1799000.0,For Sale,49.1283828,-123.1694624,3.0,2.0,10-Mar-25,Richmond,3.0,Over priced
224,"13218 67 Avenue, Surrey",1298800.0,For Sale,49.1243744,-122.8559626,6.0,5.0,10-Mar-25,Surrey,4+,Fair price
228,"414 - 221 3rd Street, North Vancouver",688888.0,For Sale,49.3116061,-123.0735159,1.0,1.0,10-Mar-25,North Vancouver,1.0,Fair price
229,"345 Therrien Street, Coquitlam",1399000.0,For Sale,49.2435632,-122.8608346,3.0,4.0,10-Mar-25,Coquitlam,3.0,Over priced
230,"307 - 3699 Sexsmith Road, Richmond",699000.0,For Sale,49.1864208,-123.1286082,1.0,1.0,10-Mar-25,Richmond,1.0,Fair price
231,"113 - 561 28th Avenue, Vancouver",1799900.0,For Sale,49.245841,-123.0927827,3.0,2.0,10-Mar-25,Riley Park,3.0,Fair price
232,"316 - 3050 Dayanee Springs Boulevard, Coquitlam",754900.0,For Sale,49.2938359,-122.7872241,2.0,2.0,10-Mar-25,Coquitlam,2.0,Fair price
233,"3105 - 1328 Pender Street, Vancouver",1650000.0,For Sale,49.2890577,-123.1263542,3.0,3.0,10-Mar-25,Downtown,3.0,Fair price
234,"203 - 788 Arthur Erickson Place, West Vancouver",1698000.0,For Sale,49.3289613,-123.1381914,2.0,2.0,10-Mar-25,West Vancouver,2.0,Fair price
235,"407 - 721 Anskar Court, Coquitlam",698000.0,For Sale,49.2669814,-122.8822769,2.0,2.0,10-Mar-25,Coquitlam,2.0,Lower priced
236,"1 - 8589 Rivergrass Drive, Vancouver",799000.0,For Sale,49.2051655,-123.0292552,2.0,1.0,10-Mar-25,Killarney,2.0,Fair price
237,"211 - 2677 Broadway , Vancouver",799900.0,For Sale,49.2642729,-123.1655791,2.0,2.0,10-Mar-25,Kitsilano,2.0,Lower priced
238,"212 - 10778 138 Street, Surrey",574000.0,For Sale,49.198376,-122.8394915,1.0,1.0,10-Mar-25,Surrey,1.0,Fair price
239,"914 Grover Avenue, Coquitlam",2280000.0,For Sale,49.2623962,-122.8713962,5.0,2.0,10-Mar-25,Coquitlam,4+,Over priced
242,"201 - 288 1st Avenue, Vancouver",765000.0,For Sale,49.268931,-123.1118371,1.0,1.0,10-Mar-25,Mount Pleasant,1.0,Fair price
243,"1505 - 575 Delestre Avenue, Coquitlam",589000.0,For Sale,49.2423524,-122.8889386,2.0,1.0,10-Mar-25,Coquitlam,2.0,Lower priced
244,"104 - 5880 Hampton Place, Vancouver",978800.0,For Sale,49.2576144,-123.236,2.0,2.0,10-Mar-25,others,2.0,Fair price
245,"2 - 8311 Saunders Road, Richmond",1080000.0,For Sale,49.1438991,-123.1329485,3.0,3.0,10-Mar-25,Richmond,3.0,Fair price
246,"13 - 7077 Beresford Street, Burnaby",749000.0,For Sale,49.2173587,-122.9587673,2.0,2.0,10-Mar-25,Burnaby,2.0,Fair price
247,"603 - 13303 Central Avenue, Surrey",499000.0,For Sale,49.1908425,-122.8538847,2.0,2.0,10-Mar-25,Surrey,2.0,Lower priced
248,"4802 - 777 Richards Street, Vancouver",1868000.0,For Sale,49.2806484,-123.1172768,2.0,2.0,10-Mar-25,Downtown,2.0,Over priced
249,"1703 - 2041 Bellwood Avenue, Burnaby",521000.0,For Sale,49.2659087,-122.9895799,1.0,1.0,10-Mar-25,Burnaby,1.0,Lower priced
250,"504 - 2975 Atlantic Avenue, Coquitlam",499999.0,For Sale,49.2821044,-122.7969491,3.0,3.0,10-Mar-25,Coquitlam,3.0,Lower priced
251,"1002 - 4250 Dawson Street, Burnaby",599800.0,For Sale,49.2642747,-123.0106234,1.0,1.0,10-Mar-25,Burnaby,1.0,Fair price
252,"1101 - 1318 Homer Street, Vancouver",1225000.0,For Sale,49.2738747,-123.1250676,0.0,1.0,10-Mar-25,Downtown,0.0,Over priced
254,"4D - 1500 Alberni Street, Vancouver",1199000.0,For Sale,49.289506,-123.13059,1.0,2.0,10-Mar-25,West End,1.0,Over priced
255,"405 - 2965 Horley Street, Vancouver",774900.0,For Sale,49.2392292,-123.044556,3.0,2.0,10-Mar-25,Renfrew-Collingwood,3.0,Lower priced
256,"1402 - 1625 Hornby Street, Vancouver",1129000.0,For Sale,49.2751282,-123.1336648,2.0,2.0,10-Mar-25,Downtown,2.0,Fair price
257,"2716 37th Avenue, Vancouver",4800000.0,For Sale,49.2382623,-123.1665244,4.0,4.0,10-Mar-25,Arbutus Ridge,4+,Over priced
258,"5433 Lanark Street, Vancouver",2198000.0,For Sale,49.2353744,-123.0759258,4.0,4.0,10-Mar-25,Kensington-Cedar Cottage,4+,Fair price
259,"1374 Kilmer Road, North Vancouver",3549000.0,For Sale,49.3465974,-123.0359104,4.0,3.0,10-Mar-25,others,4+,Over priced
260,"806 - 6900 Pearson Way, Richmond",699000.0,For Sale,49.1750156,-123.1469593,1.0,1.0,10-Mar-25,Richmond,1.0,Fair price
261,"605 - 6811 Pearson Way, Richmond",1135000.0,For Sale,49.1765483,-123.1484157,2.0,2.0,10-Mar-25,Richmond,2.0,Over priced
262,"407 - 733 3rd Street, North Vancouver",1099000.0,For Sale,49.308291,-123.0587404,1.0,1.0,10-Mar-25,North Vancouver,1.0,Over priced
263,"509 - 4880 Lougheed Hwy , Burnaby",799000.0,For Sale,49.2652118,-122.9944925,3.0,2.0,10-Mar-25,Burnaby,3.0,Fair price
264,"201 - 13065 84 Avenue, Surrey",1749000.0,For Sale,49.1559749,-122.8604749,2.0,2.0,10-Mar-25,Surrey,2.0,Over priced
265,"1 - 1982 Venables Street, Vancouver",1879000.0,For Sale,49.2764159,-123.0640612,3.0,3.0,10-Mar-25,Grandview-Woodland,3.0,Fair price
266,"3167 Gambier Avenue, Coquitlam",1290000.0,For Sale,49.2888227,-122.7800128,3.0,2.0,10-Mar-25,Coquitlam,3.0,Over priced
268,"11216 Wallace Drive, Surrey",1300000.0,For Sale,49.206558,-122.8137085,3.0,2.0,10-Mar-25,Surrey,3.0,Fair price
269,"402 - 1419 Beach Avenue, Vancouver",1869000.0,For Sale,49.2820099,-123.1396201,2.0,3.0,10-Mar-25,West End,2.0,Over priced
270,"202 - 4479 10th Avenue, Vancouver",628000.0,For Sale,49.2639771,-123.2084503,1.0,1.0,10-Mar-25,West Point Grey,1.0,Fair price
271,"11 - 14177 103 Avenue, Surrey",985000.0,For Sale,49.1897716,-122.8294931,3.0,4.0,10-Mar-25,Surrey,3.0,Fair price
272,"2465 Brock Street, Vancouver",1598000.0,For Sale,49.2439373,-123.0553795,3.0,4.0,10-Mar-25,Renfrew-Collingwood,3.0,Fair price
273,"609 - 7080 St. Albans Road, Richmond",819000.0,For Sale,49.1623971,-123.1303313,2.0,2.0,10-Mar-25,Richmond,2.0,Fair price
274,"3402 - 1281 Cordova Street, Vancouver",5998000.0,For Sale,49.2899647,-123.1233648,3.0,3.0,10-Mar-25,Downtown,3.0,Over priced
275,"211 - 15168 33 Avenue, Surrey",645000.0,For Sale,49.0623164,-122.8022901,2.0,2.0,10-Mar-25,Surrey,2.0,Fair price
276,"316 Begin St , Coquitlam",2299000.0,For Sale,49.2419012,-122.8601527,2.0,2.0,10-Mar-25,Coquitlam,2.0,Over priced
277,"3108 62nd Avenue, Vancouver",1999000.0,For Sale,49.2135732,-123.0411769,6.0,6.0,10-Mar-25,Killarney,4+,Fair price
282,"4707 - 2108 Gilmore Avenue, Burnaby",1238000.0,For Sale,49.2653663,-123.0133104,3.0,2.0,10-Mar-25,Burnaby,3.0,Fair price
283,"305 - 5311 Cedarbridge Way, Richmond",699800.0,For Sale,49.1760534,-123.1438597,2.0,2.0,10-Mar-25,Richmond,2.0,Fair price
284,"1208 - 595 Austin Avenue, Coquitlam",1034000.0,For Sale,49.2496465,-122.8865732,2.0,2.0,10-Mar-25,Coquitlam,2.0,Over priced
285,"12A - 338 Taylor Way, West Vancouver",1180000.0,For Sale,49.3265128,-123.1336002,2.0,2.0,10-Mar-25,West Vancouver,2.0,Fair price
286,"606 - 611 Tyndall Street, Coquitlam",625900.0,For Sale,49.2634453,-122.8921777,2.0,2.0,10-Mar-25,Coquitlam,2.0,Lower priced
287,"417 St Andrews Avenue, North Vancouver",1298000.0,For Sale,49.3120713,-123.0702332,3.0,3.0,10-Mar-25,North Vancouver,3.0,Fair price
288,"2005 - 788 Richards Street, Vancouver",788000.0,For Sale,49.2803641,-123.116879,1.0,1.0,10-Mar-25,Downtown,1.0,Over priced
289,"2105 - 188 Keefer Place, Vancouver",1068000.0,For Sale,49.2796404,-123.1088566,2.0,2.0,10-Mar-25,Downtown,2.0,Fair price
290,"2532 Burian Drive, Coquitlam",1175000.0,For Sale,49.2484525,-122.8232302,3.0,2.0,10-Mar-25,Coquitlam,3.0,Fair price
291,"302 - 3596 Malsum Drive, North Vancouver",779900.0,For Sale,49.3112441,-122.9723132,2.0,2.0,10-Mar-25,others,2.0,Lower priced
292,"311 - 15165 Thrift Street, Surrey",1150000.0,For Sale,49.238723,-122.876871,2.0,3.0,10-Mar-25,Coquitlam,2.0,Over priced
293,"7080 193 Street, Surrey",2150000.0,For Sale,49.1315309,-122.6880381,9.0,7.0,10-Mar-25,Surrey,4+,Over priced
294,"10600 Ainsworth Crescent, Richmond",2999999.0,For Sale,49.1369462,-123.1059822,5.0,6.0,10-Mar-25,Richmond,4+,Over priced
295,"4640 Foxglove Crescent, Richmond",3690000.0,For Sale,49.1645866,-123.174198,5.0,6.0,10-Mar-25,Richmond,4+,Over priced
296,"1445 El Camino Drive, Coquitlam",1775000.0,For Sale,49.2974612,-122.7762756,6.0,4.0,10-Mar-25,Coquitlam,4+,Fair price
297,"305 Sorrento Place, Coquitlam",2599000.0,For Sale,49.2402015,-122.8266833,5.0,5.0,10-Mar-25,Coquitlam,4+,Over priced
298,"950 15th Avenue, Vancouver",1599000.0,For Sale,49.2576663,-123.1260629,3.0,2.0,10-Mar-25,Fairview,3.0,Fair price
299,"119 - 750 Dogwood Street, Coquitlam",829000.0,For Sale,49.2625468,-122.8838489,3.0,2.0,10-Mar-25,Coquitlam,3.0,Lower priced
300,"709 - 7303 Noble Lane, Burnaby",609900.0,For Sale,49.2194426,-122.9491631,1.0,1.0,10-Mar-25,Burnaby,1.0,Fair price
301,"309 - 1777 13th Avenue, Vancouver",799000.0,For Sale,49.2601965,-123.1450401,1.0,1.0,10-Mar-25,Fairview,1.0,Fair price
302,"202 - 2036 10th Avenue, Vancouver",769000.0,For Sale,49.2626237,-123.1514218,1.0,1.0,10-Mar-25,Kitsilano,1.0,Fair price
303,"36 - 730 Farrow Street, Coquitlam",849000.0,For Sale,49.26258,-122.89235,3.0,2.0,10-Mar-25,Coquitlam,3.0,Lower priced
304,"18 - 15188 62a Avenue, Surrey",1100000.0,For Sale,49.1158982,-122.802851,3.0,3.0,10-Mar-25,Surrey,3.0,Fair price
305,"3443 2nd Avenue, Vancouver",2998000.0,For Sale,49.2705607,-123.1807561,4.0,4.0,10-Mar-25,Kitsilano,4+,Fair price
306,"1436 Grand Boulevard, North Vancouver",2498000.0,For Sale,49.3213553,-123.0575362,5.0,3.0,10-Mar-25,North Vancouver,4+,Fair price
307,"3559 18th Avenue, Vancouver",2990000.0,For Sale,49.2567039,-123.1835612,5.0,4.0,10-Mar-25,Dunbar-Southlands,4+,Fair price
308,"809 - 8750 University Crescent, Burnaby",588000.0,For Sale,49.2797351,-122.9105226,3.0,3.0,10-Mar-25,Burnaby,3.0,Lower priced
309,"1205 - 4433 Alaska Street, Burnaby",665000.0,For Sale,49.2628202,-123.0041474,1.0,1.0,10-Mar-25,Burnaby,1.0,Fair price
310,"2668 8th Avenue, Vancouver",1549988.0,For Sale,49.2627721,-123.0505007,5.0,4.0,10-Mar-25,Hastings-Sunrise,4+,Lower priced
311,"3001 - 1482 Robson Street, Vancouver",5334000.0,For Sale,49.2885128,-123.1311775,3.0,3.0,10-Mar-25,West End,3.0,Over priced
312,"429 - 11077 Ravine Road, Surrey",458888.0,For Sale,49.2040616,-122.8542636,1.0,1.0,10-Mar-25,Surrey,1.0,Fair price
313,"203 - 2167 Bellevue Avenue, West Vancouver",1085000.0,For Sale,49.3297426,-123.1700708,2.0,2.0,10-Mar-25,West Vancouver,2.0,Lower priced
314,"315 - 9371 Hemlock Drive, Richmond",599000.0,For Sale,49.1674596,-123.1216107,1.0,1.0,10-Mar-25,Richmond,1.0,Fair price
315,"613 - 13458 95 Avenue, Surrey",744900.0,For Sale,49.1747077,-122.8104842,2.0,2.0,10-Mar-25,Surrey,2.0,Fair price
316,"1802 - 13495 Central Avenue, Surrey",459000.0,For Sale,49.1906551,-122.8482557,1.0,1.0,10-Mar-25,Surrey,1.0,Fair price
317,"10777 Springmont Drive, Richmond",3998000.0,For Sale,49.1368908,-123.1931551,2.0,2.0,10-Mar-25,Richmond,2.0,Over priced
318,"578 59th Avenue, Vancouver",3280000.0,For Sale,49.2166691,-123.1194328,6.0,7.0,10-Mar-25,Marpole,4+,Over priced
319,"1859 Berkley Road, North Vancouver",2195000.0,For Sale,49.3243581,-123.0052313,8.0,5.0,10-Mar-25,others,4+,Fair price
320,"2368 180 Street, Surrey",3890000.0,For Sale,49.0450012,-122.7240759,5.0,4.0,10-Mar-25,Surrey,4+,Over priced
323,"1005 - 2351 Beta Avenue, Burnaby",678000.0,For Sale,49.2632921,-122.9980174,3.0,2.0,10-Mar-25,Burnaby,3.0,Lower priced
325,"3110 - 4730 Lougheed Highway, Burnaby",599000.0,For Sale,49.265665,-122.9952381,2.0,2.0,10-Mar-25,Burnaby,2.0,Lower priced
326,"2409 - 2351 Beta Avenue, Burnaby",659900.0,For Sale,49.2632921,-122.9980174,1.0,1.0,10-Mar-25,Burnaby,1.0,Fair price
327,"701 - 384 1st Avenue, Vancouver",699000.0,For Sale,49.2675068,-123.0957013,1.0,1.0,10-Mar-25,Strathcona,1.0,Over priced
328,"1008 - 4200 Mayberry Street, Burnaby",530000.0,For Sale,49.2262496,-123.0122235,1.0,1.0,10-Mar-25,Burnaby,1.0,Lower priced
329,"305 - 5788 Gilbert Road, Richmond",788888.0,For Sale,49.1721137,-123.1465188,2.0,1.0,10-Mar-25,Richmond,2.0,Fair price
330,"205 - 7727 Royal Oak Avenue, Burnaby",739800.0,For Sale,49.2136331,-122.9888259,2.0,2.0,10-Mar-25,Burnaby,2.0,Lower priced
331,"4007 - 1111 Alberni Street, Vancouver",1999000.0,For Sale,49.2855785,-123.1238406,2.0,2.0,10-Mar-25,West End,2.0,Over priced
332,"15 - 6378 142 Street, Surrey",886900.0,For Sale,49.1182721,-122.827912,3.0,3.0,10-Mar-25,Surrey,3.0,Fair price
333,"170 - 13898 64 Avenue, Surrey",959900.0,For Sale,49.1173812,-122.8388355,4.0,4.0,10-Mar-25,Surrey,4+,Lower priced
334,"4270 Rockridge Place, West Vancouver",5880000.0,For Sale,49.3470893,-123.2383004,8.0,6.0,10-Mar-25,West Vancouver,4+,Fair price
335,"3913 Dundas Street, Burnaby",2580000.0,For Sale,49.2849261,-123.0181286,5.0,3.0,10-Mar-25,Burnaby,4+,Fair price
336,"4188 Coventry Way, North Vancouver",3348000.0,For Sale,49.3475621,-123.0709058,4.0,4.0,10-Mar-25,others,4+,Over priced
337,"4710 Reid Street, Vancouver",1688800.0,For Sale,49.2426791,-123.0368881,5.0,3.0,10-Mar-25,Renfrew-Collingwood,4+,Lower priced
338,"1715 Berkley Road, North Vancouver",1999000.0,For Sale,49.3227754,-123.0052769,4.0,3.0,10-Mar-25,others,4+,Fair price
340,"4104 - 3833 Evergreen Place, Burnaby",659000.0,For Sale,49.249599,-122.8943497,2.0,2.0,10-Mar-25,Burnaby,2.0,Lower priced
341,"212 - 4468 Dawson Street, Burnaby",849900.0,For Sale,49.2642817,-123.0041922,3.0,2.0,10-Mar-25,Burnaby,3.0,Fair price
342,"3801 - 6000 Mckay Avenue, Burnaby",668800.0,For Sale,49.2291698,-123.0028825,2.0,2.0,10-Mar-25,Burnaby,2.0,Lower priced
343,"322 - 2768 Cranberry Drive, Vancouver",799000.0,For Sale,49.2615355,-123.153472,1.0,1.0,10-Mar-25,Kitsilano,1.0,Fair price
344,"202 - 1331 Alberni Street, Vancouver",698000.0,For Sale,49.2882466,-123.1276892,1.0,1.0,10-Mar-25,West End,1.0,Fair price
345,"1503 - 200 Klahanie Court, West Vancouver",818000.0,For Sale,49.3255228,-123.1247727,1.0,1.0,10-Mar-25,West Vancouver,1.0,Fair price
346,"314 - 13258 105 Avenue, Surrey",549900.0,For Sale,49.1930305,-122.8547066,1.0,1.0,10-Mar-25,Surrey,1.0,Fair price
347,"211 - 1209 Howie Avenue, Coquitlam",398888.0,For Sale,49.25077,-122.85856,1.0,1.0,10-Mar-25,Coquitlam,1.0,Lower priced
348,"2 - 8079 Selkirk Street, Vancouver",1988999.0,For Sale,49.2123655,-123.133186,3.0,4.0,10-Mar-25,Marpole,3.0,Over priced
349,"13109 66b Avenue, Surrey",1350000.0,For Sale,49.1242906,-122.8591572,4.0,3.0,10-Mar-25,Surrey,4+,Fair price
350,"404 - 10428 Whalley Boulevard, Surrey",649649.0,For Sale,49.19237,-122.8415042,2.0,2.0,10-Mar-25,Surrey,2.0,Fair price
351,"3507 - 602 Citadel Parade, Vancouver",699900.0,For Sale,49.2792302,-123.1100504,1.0,1.0,10-Mar-25,Downtown,1.0,Fair price
352,"806 - 518 Beatty Street, Vancouver",1198000.0,For Sale,49.2808689,-123.1087954,1.0,1.0,10-Mar-25,Downtown,1.0,Over priced
353,"1902 - 5311 Goring Street, Burnaby",648000.0,For Sale,49.2630666,-122.9871461,1.0,2.0,10-Mar-25,Burnaby,1.0,Fair price
354,"403 - 288 King Edward Avenue, Vancouver",1699000.0,For Sale,49.2486383,-123.1109928,3.0,2.0,10-Mar-25,Riley Park,3.0,Lower priced
355,"1807 - 2351 Beta Avenue, Burnaby",499000.0,For Sale,49.2632921,-122.9980174,1.0,1.0,10-Mar-25,Burnaby,1.0,Lower priced
356,"1109 - 110 Switchmen Street, Vancouver",815000.0,For Sale,49.2708692,-123.1016807,1.0,1.0,10-Mar-25,Mount Pleasant,1.0,Over priced
358,"3905 - 1480 Howe Street, Vancouver",1698000.0,For Sale,49.2749438,-123.1312301,2.0,2.0,10-Mar-25,Downtown,2.0,Over priced
359,"806 - 13359 Old Yale Road, Surrey",439800.0,For Sale,49.1871713,-122.853656,1.0,1.0,10-Mar-25,Surrey,1.0,Lower priced
360,"837 Windermere Street, Vancouver",1499888.0,For Sale,49.2768019,-123.0366943,2.0,1.0,10-Mar-25,Hastings-Sunrise,2.0,Fair price
361,"5295 Gulf Place, West Vancouver",4998000.0,For Sale,49.3472201,-123.2688279,5.0,4.0,10-Mar-25,West Vancouver,4+,Fair price
362,"1155 Sinclair Street, West Vancouver",4490000.0,For Sale,49.3351458,-123.1635261,6.0,5.0,10-Mar-25,West Vancouver,4+,Fair price
366,"304 - 455 Bromley Street, Coquitlam",618000.0,For Sale,49.2481976,-122.8182555,2.0,2.0,10-Mar-25,Coquitlam,2.0,Lower priced
367,"1505 - 5782 Berton Avenue, Vancouver",1380000.0,For Sale,49.2552368,-123.233794,3.0,2.0,10-Mar-25,others,3.0,Fair price
368,"107 - 13258 105 Avenue, Surrey",654900.0,For Sale,49.1930305,-122.8547066,2.0,2.0,10-Mar-25,Surrey,2.0,Fair price
369,"2305 - 1155 Seymour Street, Vancouver",699000.0,For Sale,49.2771445,-123.1245855,1.0,1.0,10-Mar-25,Downtown,1.0,Fair price
370,"1007 - 555 Sydney Avenue, Coquitlam",679500.0,For Sale,49.248371,-122.8888785,1.0,1.0,10-Mar-25,Coquitlam,1.0,Fair price
371,"215 - 13933 105 Boulevard, Surrey",489000.0,For Sale,49.19446,-122.83606,1.0,1.0,10-Mar-25,Surrey,1.0,Fair price
372,"1304 - 4890 Lougheed Highway, Burnaby",859900.0,For Sale,49.2649736,-122.9928699,2.0,2.0,10-Mar-25,Burnaby,2.0,Fair price
373,"1041 53rd Avenue, Vancouver",5998000.0,For Sale,49.2230694,-123.1296252,3.0,3.0,10-Mar-25,Oakridge,3.0,Over priced
374,"3491 Pender Street, Vancouver",1960000.0,For Sale,49.2804639,-123.0287508,1.0,1.0,10-Mar-25,Hastings-Sunrise,1.0,Over priced
375,"151 Holdom Avenue, Burnaby",1998000.0,For Sale,49.2829038,-122.9811594,4.0,4.0,10-Mar-25,Burnaby,4+,Fair price
376,"10060 Swinton Crescent, Richmond",2350000.0,For Sale,49.1339805,-123.1107081,5.0,3.0,10-Mar-25,Richmond,4+,Fair price
377,"16105 109a Avenue, Surrey",1725000.0,For Sale,49.2018315,-122.7763595,2.0,2.0,10-Mar-25,Surrey,2.0,Over priced
379,"2 - 1328 35th Avenue, Vancouver",1638000.0,For Sale,49.2383386,-123.0784475,3.0,4.0,10-Mar-25,Kensington-Cedar Cottage,3.0,Fair price
380,"415 - 6788 Minoru Boulevard, Richmond",689000.0,For Sale,49.1633764,-123.1401484,1.0,1.0,10-Mar-25,Richmond,1.0,Fair price
381,"115 - 13258 105 Avenue, Surrey",629900.0,For Sale,49.1930305,-122.8547066,2.0,1.0,10-Mar-25,Surrey,2.0,Fair price
382,"505 - 55 Cordova Street, Vancouver",849000.0,For Sale,49.2828753,-123.1056654,0.0,1.0,10-Mar-25,Downtown,0.0,Over priced
383,"105 - 10011 River Drive, Richmond",597000.0,For Sale,49.1991911,-123.1127993,2.0,2.0,10-Mar-25,Richmond,2.0,Lower priced
384,"1302 - 3809 Evergreen Place, Burnaby",618800.0,For Sale,49.2498579,-122.8940588,1.0,1.0,10-Mar-25,Burnaby,1.0,Fair price
385,"508 - 8033 Saba Road, Richmond",799900.0,For Sale,49.1693121,-123.1352121,2.0,2.0,10-Mar-25,Richmond,2.0,Fair price
386,"706 - 1661 Ontario Street, Vancouver",989888.0,For Sale,49.2705883,-123.1047753,1.0,1.0,10-Mar-25,Mount Pleasant,1.0,Over priced
387,"209 - 6655 Lynas Lane, Richmond",499900.0,For Sale,49.1646029,-123.1669911,2.0,1.0,10-Mar-25,Richmond,2.0,Lower priced
388,"1002 - 433 Marine Drive, Vancouver",578000.0,For Sale,49.211344,-123.0963781,1.0,1.0,10-Mar-25,Sunset,1.0,Lower priced
389,"1006 - 3920 Hastings Street, Burnaby",699000.0,For Sale,49.280895,-123.0178722,2.0,1.0,10-Mar-25,Burnaby,2.0,Lower priced
390,"2110 Ferndale Street, Vancouver",1625000.0,For Sale,49.2794855,-123.0615462,4.0,3.0,10-Mar-25,Grandview-Woodland,4+,Fair price
391,"4254 Caddy Road, North Vancouver",2399800.0,For Sale,49.3116814,-122.9535138,2.0,2.0,10-Mar-25,others,2.0,Over priced
392,"14112 Trites Road, Surrey",2999990.0,For Sale,49.1016086,-122.8313563,5.0,3.0,10-Mar-25,Surrey,4+,Over priced
393,"10527 159b Street, Surrey",1750000.0,For Sale,49.193774,-122.7791044,4.0,4.0,10-Mar-25,Surrey,4+,Fair price
394,"1999 Amble Greene Drive, Surrey",1839000.0,For Sale,49.0382472,-122.8562579,4.0,3.0,10-Mar-25,Surrey,4+,Fair price
395,"218 - 10780 No. 5 Road, Richmond",783000.0,For Sale,49.134504,-123.0901255,2.0,1.0,10-Mar-25,Richmond,2.0,Fair price
396,"209 - 257 Keith Road, North Vancouver",1099000.0,For Sale,49.3146373,-123.0691507,2.0,2.0,10-Mar-25,North Vancouver,2.0,Fair price
397,"57 - 7288 Heather Street, Richmond",1548000.0,For Sale,49.1609174,-123.1208063,4.0,3.0,10-Mar-25,Richmond,4+,Fair price
398,"5802 - 2108 Gilmore Avenue, Burnaby",699900.0,For Sale,49.2653663,-123.0133104,2.0,2.0,10-Mar-25,Burnaby,2.0,Lower priced
399,"PH7 - 380 10th Avenue, Vancouver",1250000.0,For Sale,49.2616904,-123.0965243,2.0,3.0,10-Mar-25,Mount Pleasant,2.0,Fair price
400,"7481 Laurel Street, Vancouver",1799000.0,For Sale,49.2175692,-123.1263549,4.0,4.0,10-Mar-25,Marpole,4+,Lower priced
401,"425 - 11077 Ravine Road, Surrey",456900.0,For Sale,49.2040616,-122.8542636,1.0,1.0,10-Mar-25,Surrey,1.0,Fair price
402,"1203 - 1146 Harwood Street, Vancouver",588000.0,For Sale,49.2795017,-123.134697,1.0,1.0,10-Mar-25,West End,1.0,Fair price
403,"3575 20th Avenue, Vancouver",3680000.0,For Sale,49.25491,-123.183995,5.0,3.0,10-Mar-25,Dunbar-Southlands,4+,Fair price
404,"14756 Wellington Drive, Surrey",1489880.0,For Sale,49.2089118,-122.8129153,2.0,2.0,10-Mar-25,Surrey,2.0,Over priced
406,"303 - 177 3rd Street, North Vancouver",1319000.0,For Sale,49.3121688,-123.0746035,2.0,2.0,10-Mar-25,North Vancouver,2.0,Over priced
407,"403 - 1288 Alberni Street, Vancouver",969000.0,For Sale,49.2870669,-123.1270333,2.0,2.0,10-Mar-25,West End,2.0,Fair price
408,"63 - 9285 122 Street, Surrey",615000.0,For Sale,49.1721838,-122.8849246,2.0,2.0,10-Mar-25,Surrey,2.0,Fair price
409,"1508 19th Avenue, Vancouver",1549900.0,For Sale,49.2532838,-123.0727363,1.0,1.0,10-Mar-25,Kensington-Cedar Cottage,1.0,Over priced
410,"706 - 1500 Fern Street, North Vancouver",1340000.0,For Sale,49.3117599,-123.0322935,3.0,3.0,10-Mar-25,others,3.0,Fair price
411,"29 - 10433 158 Street, Surrey",878999.0,For Sale,49.1923585,-122.7845215,3.0,3.0,10-Mar-25,Surrey,3.0,Fair price
412,"52 - 6537 138 Street, Surrey",699000.0,For Sale,49.1209769,-122.8401944,2.0,2.0,10-Mar-25,Surrey,2.0,Fair price
