Date,Area,Benchmark,Price Index,1 Month +/-,6 Month +/-,1 Year +/-,3 Year +/-,5 Year +/-
2014-10,Burnaby North,Townhouse,,,,,,
2014-10,Burnaby North,"$417,100",169.8,0.8,3.0,4.6,3.7,16.3
2014-10,Burnaby North,Apartment,,,,,,
2014-10,Burnaby North,"$345,000",168.7,-0.6,0.4,1.6,2.7,13.4
2014-11,Burnaby North,Residential - All Types,,,,,,
2014-11,Burnaby North,"$548,000",182.6,1.4,1.5,6.8,8.2,25.2
2014-11,Burnaby North,Detached,,,,,,
2014-11,Burnaby North,"$1,021,900",195.5,1.1,0.7,9.5,9.7,34.9
2014-11,Burnaby North,Townhouse,,,,,,
2014-11,Burnaby North,"$424,000",172.6,1.6,2.4,7.7,6.1,17.3
2014-11,Burnaby North,Apartment,,,,,,
2014-11,Burnaby North,"$348,800",170.6,1.1,0.2,2.2,5.1,13.5
2014-12,Burnaby North,Residential - All Types,,,,,,
2014-12,Burnaby North,"$553,000",184.3,0.9,3.4,8.9,9.4,24.9
2014-12,Burnaby North,Detached,,,,,,
2014-12,Burnaby North,"$1,037,400",198.4,1.5,3.9,12.3,11.6,34.9
2014-12,Burnaby North,Townhouse,,,,,,
2014-12,Burnaby North,"$417,700",170.1,-1.4,1.4,4.4,6.6,14.5
2014-12,Burnaby North,Apartment,,,,,,
2014-12,Burnaby North,"$349,900",171.1,0.3,1.2,3.8,5.5,13.0
2015-01,Burnaby North,Residential - All Types,,,,,,
2015-01,Burnaby North,"$558,500",186.1,1.0,3.8,9.0,9.1,25.2
2015-01,Burnaby North,Detached,,,,,,
2015-01,Burnaby North,"$1,049,500",200.7,1.2,4.7,10.9,11.4,35.2
2015-01,Burnaby North,Townhouse,,,,,,
2015-01,Burnaby North,"$418,200",170.3,0.1,1.4,4.8,6.5,14.1
2015-01,Burnaby North,Apartment,,,,,,
2015-01,Burnaby North,"$355,000",173.6,1.5,2.4,5.4,6.8,13.6
2015-02,Burnaby North,Residential - All Types,,,,,,
2015-02,Burnaby North,"$577,000",192.3,3.3,7.5,9.8,12.2,27.2
2015-02,Burnaby North,Detached,,,,,,
2015-02,Burnaby North,"$1,101,600",210.7,5.0,9.8,12.5,16.3,39.0
2015-02,Burnaby North,Townhouse,,,,,,
2015-02,Burnaby North,"$425,600",173.3,1.8,4.1,6.3,7.0,13.7
2015-02,Burnaby North,Apartment,,,,,,
2015-02,Burnaby North,"$355,200",173.7,0.1,2.6,3.6,5.1,11.8
2015-03,Burnaby North,Residential - All Types,,,,,,
2015-03,Burnaby North,"$591,100",197.0,2.4,9.6,11.7,14.0,27.8
2015-03,Burnaby North,Detached,,,,,,
2015-03,Burnaby North,"$1,128,200",215.8,2.4,12.3,13.5,18.9,38.2
2015-03,Burnaby North,Townhouse,,,,,,
2015-03,Burnaby North,"$423,700",172.5,-0.5,2.4,5.5,5.2,11.3
2015-03,Burnaby North,Apartment,,,,,,
2015-03,Burnaby North,"$360,700",176.4,1.6,3.9,5.7,5.8,13.1
2015-04,Burnaby North,Residential - All Types,,,,,,
2015-04,Burnaby North,"$599,800",199.9,1.5,11.0,12.6,14.6,29.5
2015-04,Burnaby North,Detached,,,,,,
2015-04,Burnaby North,"$1,146,600",219.3,1.6,13.5,14.4,20.2,40.3
2015-04,Burnaby North,Townhouse,,,,,,
2015-04,Burnaby North,"$424,900",173.0,0.3,1.9,4.9,4.5,9.6
2015-04,Burnaby North,Apartment,,,,,,
2015-04,Burnaby North,"$358,600",175.4,-0.6,4.0,4.3,3.4,12.0
2015-05,Burnaby North,Residential - All Types,,,,,,
2015-05,Burnaby North,"$611,000",203.6,1.9,11.5,13.2,15.9,32.4
2015-05,Burnaby North,Detached,,,,,,
2015-05,Burnaby North,"$1,182,400",226.2,3.1,15.7,16.5,20.8,45.5
2015-05,Burnaby North,Townhouse,,,,,,
2015-05,Burnaby North,"$424,800",173.0,0.0,0.2,2.7,4.6,9.9
2015-05,Burnaby North,Apartment,,,,,,
2015-05,Burnaby North,"$357,100",174.6,-0.5,2.3,2.6,3.0,10.6
2015-06,Burnaby North,Residential - All Types,,,,,,
2015-06,Burnaby North,"$626,300",208.7,2.5,13.2,17.0,19.4,35.8
2015-06,Burnaby North,Detached,,,,,,
2015-06,Burnaby North,"$1,210,700",231.6,2.4,16.7,21.3,24.8,50.2
2015-06,Burnaby North,Townhouse,,,,,,
2015-06,Burnaby North,"$431,400",175.7,1.6,3.3,4.8,7.3,10.7
2015-06,Burnaby North,Apartment,,,,,,
2015-06,Burnaby North,"$360,300",176.2,0.9,3.0,4.3,3.1,11.4
2015-07,Burnaby North,Residential - All Types,,,,,,
2015-07,Burnaby North,"$642,000",213.9,2.5,14.9,19.3,24.1,38.7
2015-07,Burnaby North,Detached,,,,,,
2015-07,Burnaby North,"$1,247,700",238.7,3.1,18.9,24.6,30.3,54.2
2015-07,Burnaby North,Townhouse,,,,,,
2015-07,Burnaby North,"$436,800",177.9,1.3,4.5,5.9,11.3,11.3
2015-07,Burnaby North,Apartment,,,,,,
2015-07,Burnaby North,"$363,800",177.9,1.0,2.5,5.0,5.8,13.0
2015-08,Burnaby North,Residential - All Types,,,,,,
2015-08,Burnaby North,"$647,600",215.8,0.9,12.2,20.6,27.8,40.5
2015-08,Burnaby North,Detached,,,,,,
2015-08,Burnaby North,"$1,265,500",242.1,1.4,14.9,26.2,35.5,56.4
2015-08,Burnaby North,Townhouse,,,,,,
2015-08,Burnaby North,"$438,100",178.4,0.3,2.9,7.2,11.4,13.0
2015-08,Burnaby North,Apartment,,,,,,
2015-08,Burnaby North,"$363,700",177.8,-0.1,2.4,5.0,7.1,13.3
2015-09,Burnaby North,Residential - All Types,,,,,,
2015-09,Burnaby North,"$655,300",218.4,1.2,10.9,21.5,31.2,43.5
2015-09,Burnaby North,Detached,,,,,,
2015-09,Burnaby North,"$1,275,400",244.0,0.8,13.1,27.0,37.5,59.0
2015-09,Burnaby North,Townhouse,,,,,,
2015-09,Burnaby North,"$436,000",177.5,-0.5,2.9,5.3,12.4,14.1
2015-09,Burnaby North,Apartment,,,,,,
2015-09,Burnaby North,"$369,400",180.6,1.6,2.4,6.4,11.8,16.1
2015-10,Burnaby North,Residential - All Types,,,,,,
2015-10,Burnaby North,"$662,000",220.6,1.0,10.4,22.5,32.7,45.5
2015-10,Burnaby North,Detached,,,,,,
2015-10,Burnaby North,"$1,287,500",246.3,0.9,12.3,27.4,38.3,62.6
2015-10,Burnaby North,Townhouse,,,,,,
2015-10,Burnaby North,"$437,300",178.1,0.3,2.9,4.9,12.4,14.5
2015-10,Burnaby North,Apartment,,,,,,
2015-10,Burnaby North,"$370,200",181.0,0.2,3.2,7.3,12.3,15.5
2015-11,Burnaby North,Residential - All Types,,,,,,
2015-11,Burnaby North,"$664,900",221.6,0.5,8.8,21.4,34.7,46.5
2015-11,Burnaby North,Detached,,,,,,
2015-11,Burnaby North,"$1,298,400",248.4,0.9,9.8,27.1,43.3,61.1
2015-11,Burnaby North,Townhouse,,,,,,
2015-11,Burnaby North,"$449,800",183.1,2.8,5.8,6.1,16.2,19.4
2015-11,Burnaby North,Apartment,,,,,,
2015-11,Burnaby North,"$370,100",181.0,0.0,3.7,6.1,12.7,16.9
2015-12,Burnaby North,Residential - All Types,,,,,,
2015-12,Burnaby North,"$681,000",226.9,2.4,8.7,23.1,38.3,49.3
2015-12,Burnaby North,Detached,,,,,,
2015-12,Burnaby North,"$1,345,500",257.4,3.6,11.1,29.7,49.0,66.3
2015-12,Burnaby North,Townhouse,,,,,,
2015-12,Burnaby North,"$454,000",184.9,1.0,5.2,8.7,19.0,20.2
2015-12,Burnaby North,Apartment,,,,,,
2015-12,Burnaby North,"$369,600",180.7,-0.2,2.6,5.6,12.4,16.4
2016-01,Burnaby North,Residential - All Types,,,,,,
2016-01,Burnaby North,"$700,200",233.3,2.8,9.1,25.4,41.7,50.3
2016-01,Burnaby North,Detached,,,,,,
2016-01,Burnaby North,"$1,393,300",266.5,3.5,11.6,32.8,53.9,68.5
2016-01,Burnaby North,Townhouse,,,,,,
2016-01,Burnaby North,"$461,600",187.9,1.6,5.6,10.3,19.2,21.5
2016-01,Burnaby North,Apartment,,,,,,
2016-01,Burnaby North,"$380,800",186.2,3.0,4.7,7.3,15.2,17.7
2016-02,Burnaby North,Residential - All Types,,,,,,
2016-02,Burnaby North,"$745,200",248.3,6.4,15.1,29.1,47.6,58.9
2016-02,Burnaby North,Detached,,,,,,
2016-02,Burnaby North,"$1,490,400",285.1,7.0,17.8,35.3,63.0,77.3
2016-02,Burnaby North,Townhouse,,,,,,
2016-02,Burnaby North,"$487,300",198.4,5.6,11.2,14.5,23.8,27.4
2016-02,Burnaby North,Apartment,,,,,,
2016-02,Burnaby North,"$393,300",192.3,3.3,8.2,10.7,15.8,21.9
2016-03,Burnaby North,Residential - All Types,,,,,,
2016-03,Burnaby North,"$777,100",258.9,4.3,18.5,31.4,53.6,62.3
2016-03,Burnaby North,Detached,,,,,,
2016-03,Burnaby North,"$1,561,600",298.7,4.8,22.4,38.4,70.7,82.9
2016-03,Burnaby North,Townhouse,,,,,,
2016-03,Burnaby North,"$501,800",204.3,3.0,15.1,18.4,27.3,28.3
2016-03,Burnaby North,Apartment,,,,,,
2016-03,Burnaby North,"$410,600",200.8,4.4,11.2,13.8,20.8,25.5
2016-04,Burnaby North,Residential - All Types,,,,,,
2016-04,Burnaby North,"$800,800",266.8,3.1,20.9,33.5,56.8,63.6
2016-04,Burnaby North,Detached,,,,,,
2016-04,Burnaby North,"$1,599,500",305.9,2.4,24.2,39.5,71.2,81.0
2016-04,Burnaby North,Townhouse,,,,,,
2016-04,Burnaby North,"$525,000",213.8,4.7,20.0,23.6,32.5,34.2
2016-04,Burnaby North,Apartment,,,,,,
2016-04,Burnaby North,"$423,000",206.8,3.0,14.3,17.9,25.0,28.7
2016-05,Burnaby North,Residential - All Types,,,,,,
2016-05,Burnaby North,"$824,400",274.7,3.0,24.0,34.9,61.6,64.7
2016-05,Burnaby North,Detached,,,,,,
2016-05,Burnaby North,"$1,637,900",313.3,2.4,26.1,38.5,76.1,78.0
2016-05,Burnaby North,Townhouse,,,,,,
2016-05,Burnaby North,"$546,700",222.6,4.1,21.6,28.7,38.3,39.5
2016-05,Burnaby North,Apartment,,,,,,
2016-05,Burnaby North,"$436,500",213.4,3.2,17.9,22.2,29.6,31.8
2016-06,Burnaby North,Residential - All Types,,,,,,
2016-06,Burnaby North,"$837,000",278.9,1.5,22.9,33.6,63.7,65.8
2016-06,Burnaby North,Detached,,,,,,
2016-06,Burnaby North,"$1,666,000",318.7,1.7,23.8,37.6,76.8,79.2
2016-06,Burnaby North,Townhouse,,,,,,
2016-06,Burnaby North,"$538,100",219.1,-1.6,18.5,24.7,37.1,37.3
2016-06,Burnaby North,Apartment,,,,,,
2016-06,Burnaby North,"$450,700",220.4,3.3,22.0,25.1,35.0,35.4
2016-07,Burnaby North,Residential - All Types,,,,,,
2016-07,Burnaby North,"$836,900",278.9,0.0,19.5,30.4,62.4,66.4
2016-07,Burnaby North,Detached,,,,,,
2016-07,Burnaby North,"$1,663,100",318.1,-0.2,19.4,33.3,75.5,80.4
2016-07,Burnaby North,Townhouse,,,,,,
2016-07,Burnaby North,"$539,800",219.8,0.3,17.0,23.6,38.6,37.5
2016-07,Burnaby North,Apartment,,,,,,
2016-07,Burnaby North,"$464,000",226.9,2.9,21.9,27.5,36.7,38.7
2016-08,Burnaby North,Residential - All Types,,,,,,
2016-08,Burnaby North,"$818,600",272.8,-2.2,9.9,26.4,58.1,62.3
2016-08,Burnaby North,Detached,,,,,,
2016-08,Burnaby North,"$1,616,600",309.2,-2.8,8.5,27.7,69.4,75.0
2016-08,Burnaby North,Townhouse,,,,,,
2016-08,Burnaby North,"$538,500",219.3,-0.2,10.5,22.9,35.8,35.5
2016-08,Burnaby North,Apartment,,,,,,
2016-08,Burnaby North,"$465,100",227.4,0.2,18.3,27.9,37.8,38.3
2016-09,Burnaby North,Residential - All Types,,,,,,
2016-09,Burnaby North,"$811,200",270.3,-0.9,4.4,23.8,57.0,60.6
2016-09,Burnaby North,Detached,,,,,,
2016-09,Burnaby North,"$1,589,200",304.0,-1.7,1.8,24.6,68.0,72.1
2016-09,Burnaby North,Townhouse,,,,,,
2016-09,Burnaby North,"$550,900",224.3,2.3,9.8,26.4,39.1,38.6
2016-09,Burnaby North,Apartment,,,,,,
2016-09,Burnaby North,"$463,100",226.5,-0.4,12.8,25.4,35.6,37.1
2016-10,Burnaby North,Residential - All Types,,,,,,
2016-10,Burnaby North,"$803,900",267.9,-0.9,0.4,21.4,56.3,57.6
2016-10,Burnaby North,Detached,,,,,,
2016-10,Burnaby North,"$1,586,700",303.5,-0.2,-0.8,23.2,68.4,69.6
2016-10,Burnaby North,Townhouse,,,,,,
2016-10,Burnaby North,"$547,800",223.0,-0.6,4.3,25.2,37.3,36.1
2016-10,Burnaby North,Apartment,,,,,,
2016-10,Burnaby North,"$456,500",223.2,-1.5,7.9,23.3,34.5,35.8
2016-11,Burnaby North,Residential - All Types,,,,,,
2016-11,Burnaby North,"$783,700",261.1,-2.5,-5.0,17.8,52.7,54.8
2016-11,Burnaby North,Detached,,,,,,
2016-11,Burnaby North,"$1,525,600",291.8,-3.9,-6.9,17.5,63.5,63.7
2016-11,Burnaby North,Townhouse,,,,,,
2016-11,Burnaby North,"$559,700",227.9,2.2,2.4,24.5,42.2,40.1
2016-11,Burnaby North,Apartment,,,,,,
2016-11,Burnaby North,"$456,000",223.0,-0.1,4.5,23.2,33.5,37.4
2016-12,Burnaby North,Residential - All Types,,,,,,
2016-12,Burnaby North,"$793,600",264.4,1.3,-5.2,16.5,56.2,56.9
2016-12,Burnaby North,Detached,,,,,,
2016-12,Burnaby North,"$1,555,700",297.6,2.0,-6.6,15.6,68.5,67.4
2016-12,Burnaby North,Townhouse,,,,,,
2016-12,Burnaby North,"$539,500",219.7,-3.6,0.3,18.8,34.9,37.7
2016-12,Burnaby North,Apartment,,,,,,
2016-12,Burnaby North,"$461,600",225.7,1.2,2.4,24.9,37.0,39.1
2017-01,Burnaby North,Residential - All Types,,,,,,
2017-01,Burnaby North,"$806,000",268.6,1.6,-3.7,15.1,57.3,57.5
2017-01,Burnaby North,Detached,,,,,,
2017-01,Burnaby North,"$1,543,800",295.3,-0.8,-7.2,10.8,63.1,63.9
2017-01,Burnaby North,Townhouse,,,,,,
2017-01,Burnaby North,"$548,700",223.4,1.7,1.6,18.9,37.5,39.7
2017-01,Burnaby North,Apartment,,,,,,
2017-01,Burnaby North,"$491,500",240.3,6.5,5.9,29.1,45.9,47.8
2017-02,Burnaby North,Residential - All Types,,,,,,
2017-02,Burnaby North,"$811,500",270.4,0.7,-0.9,8.9,54.3,57.8
2017-02,Burnaby North,Detached,,,,,,
2017-02,Burnaby North,"$1,546,800",295.9,0.2,-4.3,3.8,58.0,63.4
2017-02,Burnaby North,Townhouse,,,,,,
2017-02,Burnaby North,"$558,600",227.4,1.8,3.7,14.6,39.5,40.5
2017-02,Burnaby North,Apartment,,,,,,
2017-02,Burnaby North,"$500,500",244.7,1.8,7.6,27.2,46.0,48.1
2017-03,Burnaby North,Residential - All Types,,,,,,
2017-03,Burnaby North,"$821,700",273.8,1.3,1.3,5.8,55.3,58.4
2017-03,Burnaby North,Detached,,,,,,
2017-03,Burnaby North,"$1,553,800",297.2,0.4,-2.2,-0.5,56.3,63.7
2017-03,Burnaby North,Townhouse,,,,,,
2017-03,Burnaby North,"$593,300",241.6,6.2,7.7,18.3,47.8,47.3
2017-03,Burnaby North,Apartment,,,,,,
2017-03,Burnaby North,"$507,000",247.9,1.3,9.4,23.5,48.5,48.6
2017-04,Burnaby North,Residential - All Types,,,,,,
2017-04,Burnaby North,"$837,100",278.9,1.9,4.1,4.5,57.0,59.9
2017-04,Burnaby North,Detached,,,,,,
2017-04,Burnaby North,"$1,594,100",304.9,2.6,0.5,-0.3,59.1,67.1
2017-04,Burnaby North,Townhouse,,,,,,
2017-04,Burnaby North,"$600,500",244.5,1.2,9.6,14.4,48.3,47.6
2017-04,Burnaby North,Apartment,,,,,,
2017-04,Burnaby North,"$516,700",252.7,1.9,13.2,22.2,50.3,48.9
2017-05,Burnaby North,Residential - All Types,,,,,,
2017-05,Burnaby North,"$853,100",284.3,1.9,8.9,3.5,58.0,61.9
2017-05,Burnaby North,Detached,,,,,,
2017-05,Burnaby North,"$1,623,400",310.5,1.8,6.4,-0.9,59.9,65.8
2017-05,Burnaby North,Townhouse,,,,,,
2017-05,Burnaby North,"$626,600",255.1,4.3,11.9,14.6,51.4,54.2
2017-05,Burnaby North,Apartment,,,,,,
2017-05,Burnaby North,"$527,700",258.0,2.1,15.7,20.9,51.6,52.2
2017-06,Burnaby North,Residential - All Types,,,,,,
2017-06,Burnaby North,"$862,900",287.5,1.1,8.7,3.1,61.2,64.5
2017-06,Burnaby North,Detached,,,,,,
2017-06,Burnaby North,"$1,641,600",314.0,1.1,5.5,-1.5,64.5,69.2
2017-06,Burnaby North,Townhouse,,,,,,
2017-06,Burnaby North,"$635,500",258.8,1.5,17.8,18.1,54.3,58.1
2017-06,Burnaby North,Apartment,,,,,,
2017-06,Burnaby North,"$537,400",262.8,1.9,16.4,19.2,55.5,53.8
2017-07,Burnaby North,Residential - All Types,,,,,,
2017-07,Burnaby North,"$865,700",288.5,0.3,7.4,3.4,60.9,67.4
2017-07,Burnaby North,Detached,,,,,,
2017-07,Burnaby North,"$1,649,300",315.5,0.5,6.8,-0.8,64.7,72.2
2017-07,Burnaby North,Townhouse,,,,,,
2017-07,Burnaby North,"$638,000",259.8,0.4,16.3,18.2,54.6,62.5
2017-07,Burnaby North,Apartment,,,,,,
2017-07,Burnaby North,"$544,300",266.2,1.3,10.8,17.3,57.1,58.3
2017-08,Burnaby North,Residential - All Types,,,,,,
2017-08,Burnaby North,"$876,400",292.0,1.2,8.0,7.0,63.2,73.0
2017-08,Burnaby North,Detached,,,,,,
2017-08,Burnaby North,"$1,663,200",318.1,0.8,7.5,2.9,65.8,78.0
2017-08,Burnaby North,Townhouse,,,,,,
2017-08,Burnaby North,"$644,200",262.3,1.0,15.3,19.6,57.6,63.8
2017-08,Burnaby North,Apartment,,,,,,
2017-08,Burnaby North,"$558,400",273.1,2.6,11.6,20.1,61.3,64.5
2017-09,Burnaby North,Residential - All Types,,,,,,
2017-09,Burnaby North,"$871,500",290.4,-0.5,6.1,7.4,61.6,74.4
2017-09,Burnaby North,Detached,,,,,,
2017-09,Burnaby North,"$1,641,700",314.0,-1.3,5.7,3.3,63.5,76.9
2017-09,Burnaby North,Townhouse,,,,,,
2017-09,Burnaby North,"$652,300",265.6,1.3,9.9,18.4,57.6,68.2
2017-09,Burnaby North,Apartment,,,,,,
2017-09,Burnaby North,"$561,000",274.3,0.4,10.6,21.1,61.6,69.7
2017-10,Burnaby North,Residential - All Types,,,,,,
2017-10,Burnaby North,"$878,400",292.7,0.8,4.9,9.3,62.5,76.0
2017-10,Burnaby North,Detached,,,,,,
2017-10,Burnaby North,"$1,668,500",319.1,1.6,4.7,5.1,65.1,79.2
2017-10,Burnaby North,Townhouse,,,,,,
2017-10,Burnaby North,"$664,500",270.6,1.9,10.7,21.3,59.4,70.7
2017-10,Burnaby North,Apartment,,,,,,
2017-10,Burnaby North,"$566,700",277.1,1.0,9.7,24.1,64.3,71.9
2017-11,Burnaby North,Residential - All Types,,,,,,
2017-11,Burnaby North,"$875,900",291.9,-0.3,2.7,11.8,59.9,77.4
2017-11,Burnaby North,Detached,,,,,,
2017-11,Burnaby North,"$1,653,700",316.3,-0.9,1.9,8.4,61.8,82.5
2017-11,Burnaby North,Townhouse,,,,,,
2017-11,Burnaby North,"$661,500",269.3,-0.5,5.6,18.2,56.0,70.9
2017-11,Burnaby North,Apartment,,,,,,
2017-11,Burnaby North,"$573,700",280.5,1.2,8.7,25.8,64.4,74.7
2017-12,Burnaby North,Residential - All Types,,,,,,
2017-12,Burnaby North,"$881,600",293.8,0.7,2.2,11.1,59.4,79.0
2017-12,Burnaby North,Detached,,,,,,
2017-12,Burnaby North,"$1,645,600",314.8,-0.5,0.3,5.8,58.7,82.3
2017-12,Burnaby North,Townhouse,,,,,,
2017-12,Burnaby North,"$673,100",274.1,1.8,5.9,24.8,61.1,76.4
2017-12,Burnaby North,Apartment,,,,,,
2017-12,Burnaby North,"$587,100",287.1,2.4,9.2,27.2,67.8,78.7
2018-01,Burnaby North,Residential - All Types,,,,,,
2018-01,Burnaby North,"$880,100",293.3,-0.2,1.7,9.2,57.6,78.1
2018-01,Burnaby North,Detached,,,,,,
2018-01,Burnaby North,"$1,627,900",311.4,-1.1,-1.3,5.5,55.2,79.8
2018-01,Burnaby North,Townhouse,,,,,,
2018-01,Burnaby North,"$678,700",276.3,0.8,6.4,23.7,62.2,75.2
2018-01,Burnaby North,Apartment,,,,,,
2018-01,Burnaby North,"$597,000",291.9,1.7,9.7,21.5,68.1,80.5
2018-02,Burnaby North,Residential - All Types,,,,,,
2018-02,Burnaby North,"$879,400",293.0,-0.1,0.3,8.4,52.4,74.2
2018-02,Burnaby North,Detached,,,,,,
2018-02,Burnaby North,"$1,595,700",305.2,-2.0,-4.1,3.1,44.9,74.5
2018-02,Burnaby North,Townhouse,,,,,,
2018-02,Burnaby North,"$694,100",282.6,2.3,7.7,24.3,63.1,76.3
2018-02,Burnaby North,Apartment,,,,,,
2018-02,Burnaby North,"$613,300",299.9,2.7,9.8,22.6,72.7,80.7
2018-03,Burnaby North,Residential - All Types,,,,,,
2018-03,Burnaby North,"$890,400",296.7,1.3,2.2,8.4,50.6,76.0
2018-03,Burnaby North,Detached,,,,,,
2018-03,Burnaby North,"$1,641,200",313.9,2.9,0.0,5.6,45.5,79.4
2018-03,Burnaby North,Townhouse,,,,,,
2018-03,Burnaby North,"$700,700",285.3,1.0,7.4,18.1,65.4,77.8
2018-03,Burnaby North,Apartment,,,,,,
2018-03,Burnaby North,"$617,500",302.0,0.7,10.1,21.8,71.2,81.7
2018-04,Burnaby North,Residential - All Types,,,,,,
2018-04,Burnaby North,"$886,500",295.4,-0.4,0.9,5.9,47.8,73.6
2018-04,Burnaby North,Detached,,,,,,
2018-04,Burnaby North,"$1,639,300",313.6,-0.1,-1.7,2.9,43.0,75.5
2018-04,Burnaby North,Townhouse,,,,,,
2018-04,Burnaby North,"$702,600",286.1,0.3,5.7,17.0,65.4,77.3
2018-04,Burnaby North,Apartment,,,,,,
2018-04,Burnaby North,"$619,600",303.0,0.3,9.3,19.9,72.7,83.1
2018-05,Burnaby North,Residential - All Types,,,,,,
2018-05,Burnaby North,"$886,600",295.4,0.0,1.2,3.9,45.1,73.8
2018-05,Burnaby North,Detached,,,,,,
2018-05,Burnaby North,"$1,622,500",310.3,-1.1,-1.9,-0.1,37.2,74.4
2018-05,Burnaby North,Townhouse,,,,,,
2018-05,Burnaby North,"$712,500",290.1,1.4,7.7,13.7,67.7,80.2
2018-05,Burnaby North,Apartment,,,,,,
2018-05,Burnaby North,"$629,000",307.6,1.5,9.7,19.2,76.2,86.9
2018-06,Burnaby North,Residential - All Types,,,,,,
2018-06,Burnaby North,"$874,100",291.3,-1.4,-0.9,1.3,39.6,71.0
2018-06,Burnaby North,Detached,,,,,,
2018-06,Burnaby North,"$1,586,500",303.5,-2.2,-3.6,-3.3,31.0,68.3
2018-06,Burnaby North,Townhouse,,,,,,
2018-06,Burnaby North,"$719,600",293.0,1.0,6.9,13.2,66.8,83.4
2018-06,Burnaby North,Apartment,,,,,,
2018-06,Burnaby North,"$631,600",308.9,0.4,7.6,17.5,75.3,89.3
2018-07,Burnaby North,Residential - All Types,,,,,,
2018-07,Burnaby North,"$866,600",288.8,-0.9,-1.5,0.1,35.0,68.2
2018-07,Burnaby North,Detached,,,,,,
2018-07,Burnaby North,"$1,560,300",298.5,-1.6,-4.1,-5.4,25.1,64.6
2018-07,Burnaby North,Townhouse,,,,,,
2018-07,Burnaby North,"$723,500",294.6,0.5,6.6,13.4,65.6,85.8
2018-07,Burnaby North,Apartment,,,,,,
2018-07,Burnaby North,"$633,000",309.5,0.2,6.0,16.3,74.0,86.4
2018-08,Burnaby North,Residential - All Types,,,,,,
2018-08,Burnaby North,"$855,100",284.9,-1.4,-2.8,-2.4,32.0,65.1
2018-08,Burnaby North,Detached,,,,,,
2018-08,Burnaby North,"$1,533,700",293.4,-1.7,-3.9,-7.8,21.2,60.8
2018-08,Burnaby North,Townhouse,,,,,,
2018-08,Burnaby North,"$712,900",290.3,-1.5,2.7,10.7,62.7,79.8
2018-08,Burnaby North,Apartment,,,,,,
2018-08,Burnaby North,"$627,400",306.8,-0.9,2.3,12.3,72.6,85.9
2018-09,Burnaby North,Residential - All Types,,,,,,
2018-09,Burnaby North,"$850,100",283.3,-0.6,-4.5,-2.4,29.7,64.5
2018-09,Burnaby North,Detached,,,,,,
2018-09,Burnaby North,"$1,572,100",300.7,2.5,-4.2,-4.2,23.2,66.2
2018-09,Burnaby North,Townhouse,,,,,,
2018-09,Burnaby North,"$710,500",289.3,-0.3,1.4,8.9,63.0,79.5
2018-09,Burnaby North,Apartment,,,,,,
2018-09,Burnaby North,"$610,600",298.6,-2.7,-1.1,8.9,65.3,78.8
2018-10,Burnaby North,Residential - All Types,,,,,,
2018-10,Burnaby North,"$839,100",279.6,-1.3,-5.3,-4.5,26.7,63.1
2018-10,Burnaby North,Detached,,,,,,
2018-10,Burnaby North,"$1,557,900",298.0,-0.9,-5.0,-6.6,21.0,65.4
2018-10,Burnaby North,Townhouse,,,,,,
2018-10,Burnaby North,"$701,600",285.7,-1.2,-0.1,5.6,60.4,75.9
2018-10,Burnaby North,Apartment,,,,,,
2018-10,Burnaby North,"$601,800",294.3,-1.4,-2.9,6.2,62.6,77.3
2018-11,Burnaby North,Residential - All Types,,,,,,
2018-11,Burnaby North,"$807,500",269.1,-3.8,-8.9,-7.8,21.4,57.4
2018-11,Burnaby North,Detached,,,,,,
2018-11,Burnaby North,"$1,479,300",283.0,-5.0,-8.8,-10.5,13.9,58.5
2018-11,Burnaby North,Townhouse,,,,,,
2018-11,Burnaby North,"$687,400",279.9,-2.0,-3.5,3.9,52.9,74.6
2018-11,Burnaby North,Apartment,,,,,,
2018-11,Burnaby North,"$589,000",288.0,-2.1,-6.4,2.7,59.1,72.5
2018-12,Burnaby North,Residential - All Types,,,,,,
2018-12,Burnaby North,"$809,000",269.6,0.2,-7.4,-8.2,18.8,59.2
2018-12,Burnaby North,Detached,,,,,,
2018-12,Burnaby North,"$1,497,000",286.3,1.2,-5.7,-9.1,11.2,62.1
2018-12,Burnaby North,Townhouse,,,,,,
2018-12,Burnaby North,"$672,000",273.6,-2.3,-6.6,-0.2,48.0,68.0
2018-12,Burnaby North,Apartment,,,,,,
2018-12,Burnaby North,"$588,700",287.9,0.0,-6.8,0.3,59.3,74.7
2019-01,Burnaby North,Residential - All Types,,,,,,
2019-01,Burnaby North,"$785,400",261.7,-2.9,-9.4,-10.8,12.2,53.2
2019-01,Burnaby North,Detached,,,,,,
2019-01,Burnaby North,"$1,440,000",275.4,-3.8,-7.7,-11.6,3.3,52.2
2019-01,Burnaby North,Townhouse,,,,,,
2019-01,Burnaby North,"$668,500",272.2,-0.5,-7.6,-1.5,44.9,67.5
2019-01,Burnaby North,Apartment,,,,,,
2019-01,Burnaby North,"$574,800",281.1,-2.4,-9.2,-3.7,51.0,70.7
2019-02,Burnaby North,Residential - All Types,,,,,,
2019-02,Burnaby North,"$780,900",260.2,-0.6,-8.7,-11.2,4.8,48.5
2019-02,Burnaby North,Detached,,,,,,
2019-02,Burnaby North,"$1,453,400",278.0,0.9,-5.2,-8.9,-2.5,48.4
2019-02,Burnaby North,Townhouse,,,,,,
